<<<<<<< HEAD
,0
1833,33.515762
1834,3192.4336
1835,200.86952
1836,53.36679
1837,1731.4402
1838,704.12195
1839,861.8026
1840,837.6505
1841,33.515762
1842,1011.2953
1843,412.7886
1844,669.24536
1845,3231.7935
1846,1274.5371
1847,636.09235
1848,373.0692
1849,458.5431
1850,153.15332
1851,929.3042
1852,636.09235
1853,953.6378
1854,1296.7966
1855,41.76622
1856,999.9513
1857,50.316956
1858,31.152542
1859,246.76442
1860,1057.1583
1861,96.466675
1862,541.5801
1863,1287.9902
1864,929.3042
1865,153.15332
1866,636.09235
1867,1482.6582
1868,96.466675
1869,636.09235
1870,522.0018
1871,131.12695
1872,948.3289
1873,270.67596
1874,1287.9902
1875,1417.9329
1876,929.3042
1877,1456.757
1878,26.407932
1879,508.02414
1880,844.0841
1881,1137.9584
1882,508.02414
1883,929.3042
1884,91.81993
1885,309.70416
1886,33.51577
1887,871.25543
1888,636.09235
1889,527.70856
1890,60.605434
1891,30.802029
1892,636.09235
1893,704.8063
1894,298.57037
1895,844.0841
1896,915.2699
1897,4913.144
1898,81.77103
1899,148.80602
1900,542.3238
1901,188.04022
1902,236.97809
1903,848.03705
1904,17.843206
1905,7.007014
1906,636.09235
1907,708.1839
1908,33.515762
1909,409.84677
1910,636.09235
1911,815.0692
1912,112.36078
1913,986.20264
1914,96.67007
1915,844.0841
1916,636.09235
1917,74.7014
1918,357.1043
1919,251.53448
1920,33.515762
1921,844.0841
1922,844.0841
1923,91.81993
1924,636.09235
1925,185.7298
1926,190.31146
1927,1057.1583
1928,112.36078
1929,409.84677
1930,7691.633
1931,355.6548
1932,81.7177
1933,16.856218
1934,261.0296
1935,30.845457
1936,178.55853
1937,997.4855
1938,232.41846
1939,815.0692
1940,549.9552
1941,409.84677
1942,1153.8961
1943,328.63843
1944,153.15332
1945,636.09235
1946,2057.2415
1947,636.09235
1948,153.15332
1949,440.44778
1950,1011.2953
1951,33.51577
1952,46.91243
1953,31.543917
1954,636.09235
1955,2057.2415
1956,508.02414
1957,508.02414
1958,64.59092
1959,1767.7832
1960,306.88385
1961,9.083988
1962,815.0692
1963,91.81993
1964,1274.5369
1965,112.36078
1966,929.3042
1967,929.3042
1968,1287.9902
1969,844.0841
1970,636.09235
1971,1417.9329
1972,1218.4448
1973,636.09235
1974,953.6378
1975,306.88385
1976,1237.971
1977,1767.7832
1978,226.10063
1979,168.18198
1980,33.515762
1981,91.81993
1982,636.0924
1983,929.30426
1984,929.3042
1985,650.713
1986,1226.4174
1987,153.15332
1988,246.76442
1989,844.0841
1990,91.81993
1991,229.10022
1992,246.76442
1993,92.62744
1994,309.70416
1995,844.55664
1996,102.99415
1997,1011.2953
1998,1767.7832
1999,508.02414
2000,636.09235
2001,719.58075
2002,16.308641
2003,636.09235
2004,207.62497
2005,508.02414
2006,91.81993
2007,929.3042
2008,858.9812
2009,1153.8961
2010,992.7386
2011,80.81767
2012,636.09235
2013,1296.7966
2014,192.02408
2015,1011.2953
2016,911.0666
2017,33.515762
2018,3426.2856
2019,393.58533
2020,961.5851
2021,24.043173
2022,8.095106
2023,54.060104
2024,371.4802
2025,636.09235
2026,55.818253
2027,91.81993
2028,6.133982
2029,173.61172
2030,89.934265
2031,636.09235
2032,636.09235
2033,892.9269
2034,1015.3045
2035,343.52274
2036,636.09235
2037,636.09235
2038,636.09235
2039,508.02414
2040,636.09235
2041,31.152542
2042,33.515762
2043,733.58246
2044,390.04352
2045,205.47366
2046,844.0841
2047,309.70416
2048,546.7727
2049,961.5851
2050,669.24536
2051,844.0841
2052,636.09235
2053,91.81993
2054,175.6781
2055,1153.8961
2056,309.70416
2057,33.515762
2058,844.0841
2059,33.515762
2060,1144.7664
2061,246.76442
2062,1274.5369
2063,1566.0535
2064,856.21173
2065,844.0841
2066,151.80095
2067,37.51164
2068,953.6378
2069,246.76442
2070,185.50665
2071,71.1427
2072,91.81993
2073,844.0841
2074,961.5851
2075,1274.5369
2076,72.85556
2077,2175.088
2078,1274.5369
2079,844.0841
2080,291.2441
2081,360.7707
2082,1359.8119
2083,757.95593
2084,403.73273
2085,185.63464
2086,178.55853
2087,1569.106
2088,1023.896
2089,33.51576
2090,393.35583
2091,1011.2953
2092,50.786606
2093,112.36078
2094,8.605332
2095,1296.7966
2096,33.515762
2097,1274.5369
2098,844.0841
2099,929.3042
2100,35.477562
2101,508.02414
2102,237.05847
2103,203.66833
2104,929.3042
2105,112.36078
2106,102.296646
2107,1417.9329
2108,112.36078
2109,298.57037
2110,246.76443
2111,557.7686
2112,508.02414
2113,991.52496
2114,997.4855
2115,929.3042
2116,357.5991
2117,33.515762
2118,112.36078
2119,312.5501
2120,112.36078
2121,112.36078
2122,636.09235
2123,815.0692
2124,25.572289
2125,636.09235
2126,8.022588
2127,844.0841
2128,24.837528
2129,636.09235
2130,61.645557
2131,33.515762
2132,7.007014
2133,508.02414
2134,508.02414
2135,33.515762
2136,33.515762
2137,70.82677
2138,1456.757
2139,669.24536
2140,636.09235
2141,27.940437
2142,844.0841
2143,871.25543
2144,488.25247
2145,33.515762
2146,159.58087
2147,5019.65
2148,636.09235
2149,636.09235
2150,953.6378
2151,929.3042
2152,929.3042
2153,636.09235
2154,153.15332
2155,129.30649
2156,1237.971
2157,508.02414
2158,11.979736
2159,309.70416
2160,929.3042
2161,669.24536
2162,298.57037
2163,403.73273
2164,636.09235
2165,1237.971
2166,141.55682
2167,739.78046
2168,124.15187
2169,844.55664
2170,482.81958
2171,33.515762
2172,844.55664
2173,929.3042
2174,737.12756
2175,1011.2953
2176,14.1787
2177,844.6561
2178,65.89262
2179,340.38
2180,19.48743
2181,508.02414
2182,36.79808
2183,144.37433
2184,636.09235
2185,844.0841
2186,86.37688
2187,848.03705
2188,246.76442
2189,844.0841
2190,508.02414
2191,636.09235
2192,246.76442
2193,844.55664
2194,8.095106
2195,953.6378
2196,636.09235
2197,991.52496
2198,844.0841
2199,871.25543
2200,844.55664
2201,309.70416
2202,7.007014
2203,66.868866
2204,7.0070086
2205,1287.9902
2206,844.0841
2207,636.0924
2208,11.979736
2209,1262.1771
2210,409.84677
2211,347.74365
2212,64.701904
2213,815.0692
2214,508.02414
2215,1237.971
2216,1090.7588
2217,1011.2953
2218,636.09235
2219,8.605329
2220,48.971676
2221,636.09235
2222,1274.5369
2223,844.0841
2224,1153.8961
2225,726.2446
2226,200.35724
2227,636.09235
2228,1288.3799
2229,8.106692
2230,636.09235
2231,1246.533
2232,636.09235
2233,91.81993
2234,8.095106
2235,587.0137
2236,433.89148
2237,42.363007
2238,978.1835
2239,587.0137
2240,636.09235
2241,482.4909
2242,844.0841
2243,33.515762
2244,508.02414
2245,953.6378
2246,861.8026
2247,2137.1885
2248,33.515762
2249,1011.2953
2250,978.18335
2251,580.82104
2252,757.95593
2253,309.70416
2254,111.50047
2255,636.09235
2256,775.3987
2257,848.0523
2258,153.15332
2259,508.02414
2260,242.83173
2261,259.64267
2262,102.296646
2263,39.69532
2264,153.15332
2265,1175.5579
2266,636.09235
2267,216.73242
2268,508.54562
2269,1681.6466
2270,409.84674
2271,636.0924
2272,19.649887
2273,844.0841
2274,91.81993
2275,636.09235
2276,1153.8961
2277,961.5851
2278,636.09235
2279,12.684811
2280,5.242562
2281,844.0841
2282,929.3042
2283,182.76547
2284,372.7993
2285,1731.4402
2286,368.95056
2287,32.654076
2288,246.76442
2289,374.23743
2290,844.0841
2291,651.3987
2292,7.007014
2293,185.63464
2294,636.09235
2295,636.09235
2296,33.515762
2297,176.69872
2298,536.71735
2299,1767.7832
2300,354.10608
2301,775.3987
2302,93.598785
2303,1153.8961
2304,112.36078
2305,871.25543
2306,636.09235
2307,920.7088
2308,844.0841
2309,94.230606
2310,929.3042
2311,953.6378
2312,546.77264
2313,717.3505
2314,112.36078
2315,844.0841
2316,54.060104
2317,669.24536
2318,49.960724
2319,34.082153
2320,1767.7832
2321,343.3577
2322,636.09235
2323,93.03677
2324,871.25543
2325,871.25543
2326,7.0070086
2327,309.70422
2328,1182.1897
2329,636.09235
2330,315.52243
2331,885.05396
2332,1274.5369
2333,1767.7832
2334,246.76443
2335,621.20844
2336,837.6505
2337,29.609348
2338,514.5603
2339,953.6378
2340,31.211693
2341,30.21055
2342,871.25543
2343,508.02414
2344,636.09235
2345,166.32199
2346,636.09235
2347,105.02525
2348,636.09235
2349,50.316956
2350,35.857224
2351,305.97687
2352,1287.9902
2353,1274.5369
2354,1569.106
2355,33.515762
2356,545.8263
2357,508.02414
2358,432.018
2359,92.62744
2360,948.3289
2361,271.1645
2362,890.92633
2363,49.531937
2364,378.07593
2365,403.73273
2366,627.71674
2367,91.81992
2368,42.060936
2369,33.515762
2370,303.00714
2371,2157.04
2372,636.09235
2373,258.79718
2374,1182.1897
2375,636.09235
2376,618.2659
2377,636.09235
2378,1153.8961
2379,7.0070143
2380,636.09235
2381,131.71503
2382,175.6781
2383,844.0841
2384,496.72757
2385,636.09235
2386,948.3289
2387,837.6505
2388,844.55664
2389,309.70416
2390,33.515762
2391,51.43457
2392,262.52713
2393,196.01935
2394,16.856218
2395,409.55072
2396,636.09235
2397,3402.9575
2398,36.195675
2399,963.7677
2400,636.09235
2401,972.09186
2402,1767.7832
2403,929.3042
2404,844.0841
2405,1153.8961
2406,508.02414
2407,647.44653
2408,368.43274
2409,1287.9902
2410,837.6505
2411,131.728
2412,1145.1875
2413,1287.9902
2414,636.09235
2415,647.44653
2416,40.200665
2417,261.0296
2418,1417.9329
2419,636.09235
2420,1153.8961
2421,1482.6582
2422,1417.9329
2423,1011.2953
2424,929.3042
2425,929.3042
2426,980.5948
2427,1267.3452
2428,33.515762
2429,192.02405
2430,636.0924
2431,636.0924
2432,636.09235
2433,118.00823
2434,929.3042
2435,1011.2953
2436,407.38098
2437,636.09235
2438,1201.854
2439,262.52713
2440,24.043182
2441,153.15332
2442,947.023
2443,636.09235
2444,636.09235
2445,618.2659
2446,1153.8961
2447,844.55664
2448,117.00493
2449,997.4855
2450,382.73462
2451,929.3042
2452,338.96542
2453,306.88385
2454,929.3042
2455,844.55664
2456,384.02557
2457,1111.7126
2458,1767.7832
2459,153.15332
2460,636.09235
2461,319.94324
2462,636.0924
2463,99.533005
2464,90.96123
2465,17.119072
2466,549.9552
2467,844.0841
2468,2157.04
2469,511.74185
2470,309.70416
2471,19.649887
2472,8.7661495
2473,636.09235
2474,636.09235
2475,309.70422
2476,844.0841
2477,545.56647
2478,306.88385
2479,948.3289
2480,1563.6482
2481,8.095106
2482,587.0137
2483,848.03705
2484,636.09235
2485,379.8758
2486,27.649624
2487,19.663422
2488,948.3289
2489,164.36987
2490,871.25543
2491,1251.6436
2492,7.007014
2493,355.65482
2494,636.0924
2495,33.51577
2496,844.0841
2497,636.09235
2498,50.316975
2499,948.3289
2500,30.845457
2501,11.405949
2502,226.14784
2503,113.46867
2504,844.0841
2505,636.09235
2506,519.0527
2507,33.515762
2508,587.0137
2509,77.20185
2510,409.84677
2511,1445.3296
2512,1048.4568
2513,1226.4174
2514,148.95929
2515,33.484825
2516,929.3042
2517,91.81993
2518,603.8097
2519,131.12698
2520,246.76442
2521,133.11978
2522,636.09235
2523,636.09235
2524,246.76442
2525,1287.9902
2526,636.0924
2527,929.30426
2528,485.37048
2529,113.46867
2530,636.09235
2531,636.09235
2532,112.36078
2533,948.35205
2534,31.211693
2535,298.57037
2536,963.4066
2537,636.09235
2538,7.0070143
2539,844.0841
2540,723.5184
2541,18.583607
2542,953.6378
2543,25.988668
2544,31.331635
2545,2157.04
2546,1011.2953
2547,33.515762
2548,178.55853
2549,1373.937
2550,33.515762
2551,1040.0159
2552,1359.8119
2553,554.9852
2554,844.0841
2555,929.3042
2556,1767.7832
2557,113.46867
2558,1011.2953
2559,234.31949
2560,841.8268
2561,503.45132
2562,844.0841
2563,66.13661
2564,6.909186
2565,16.856218
2566,1153.8961
2567,844.0841
2568,33.515762
2569,1649.2031
2570,72.85556
2571,44.185383
2572,636.09235
2573,8.095106
2574,153.15332
2575,1015.0043
2576,1159.3342
2577,20.238317
2578,88.56362
2579,342.90356
2580,738.3421
2581,91.81993
2582,636.09235
2583,1287.9902
2584,815.0692
2585,10.439066
2586,60.605434
2587,636.09235
2588,1194.1133
2589,31.844193
2590,815.0692
2591,1287.9902
2592,953.6378
2593,844.0841
2594,844.0841
2595,761.2947
2596,621.2085
2597,405.12585
2598,929.3042
2599,102.869835
2600,409.84677
2601,1287.9902
2602,330.81006
2603,844.0841
2604,636.09235
2605,308.85248
2606,8.02512
2607,508.02414
2608,1617.2401
2609,91.5753
2610,406.75064
2611,76.77547
2612,246.76442
2613,1619.7864
2614,636.09235
2615,309.70416
2616,91.81993
2617,59.857143
2618,112.36078
2619,214.49672
2620,1237.971
2621,40.271435
2622,508.54562
2623,508.02417
2624,33.515762
2625,961.5851
2626,91.81993
2627,42.060936
2628,929.3042
2629,1767.7832
2630,20.238317
2631,636.09235
2632,185.63464
2633,306.88385
2634,1571.7714
2635,6.3818502
2636,1287.9902
2637,1153.8961
2638,24.072361
2639,636.09235
2640,1011.2953
2641,844.0841
2642,7.007014
2643,1153.8961
2644,306.88385
2645,636.09235
2646,1237.971
2647,844.0841
2648,1237.971
2649,636.09235
2650,1417.9329
2651,43.24565
2652,777.72406
2653,45.12607
2654,844.0841
2655,408.48666
2656,246.76442
2657,871.25543
2658,829.7185
2659,815.5172
2660,309.70416
2661,636.09235
2662,490.0699
2663,508.02414
2664,1287.9902
2665,133.50136
2666,436.49725
2667,913.90753
2668,91.81993
2669,14.834779
2670,31.152542
2671,175.6781
2672,953.6378
2673,1035.9702
2674,66.868866
2675,860.2883
2676,368.148
2677,16.105434
2678,1153.8961
2679,144.37433
2680,172.62384
2681,508.02414
2682,929.3042
2683,871.25543
2684,815.0692
2685,246.76442
2686,139.12247
2687,837.65063
2688,636.09235
2689,309.70422
2690,844.0841
2691,37.41774
2692,963.7677
2693,242.25894
2694,24.043173
2695,1144.7664
2696,815.0692
2697,33.515762
2698,309.70416
2699,33.515762
2700,726.2446
2701,1136.6093
2702,848.03705
2703,948.3289
2704,636.09235
2705,112.36078
2706,462.03894
2707,25.414648
2708,1731.4402
2709,1153.8961
2710,991.52496
2711,927.27966
2712,636.09235
2713,636.09235
2714,1417.9329
2715,1175.5579
2716,7.007009
2717,26.766943
2718,222.45116
2719,844.0841
2720,138.37991
2721,246.76442
2722,6.3818502
2723,372.7993
2724,19.649887
2725,197.55597
2726,261.24448
2727,636.09235
2728,929.3042
2729,858.9812
2730,112.36078
2731,33.515762
2732,31.844193
2733,27.649622
2734,906.88025
2735,355.6548
2736,997.4855
2737,8.427118
2738,7.007014
2739,636.09235
2740,42.34829
2741,778.34595
2742,11.979736
2743,647.44653
2744,3848.9077
2745,173.61174
2746,636.09235
2747,33.515762
2748,68.40689
2749,306.88385
2750,153.15332
2751,122.90578
2752,636.09235
2753,1218.4448
2754,33.515762
2755,1274.5369
2756,309.70416
2757,409.84677
2758,1920.5046
2759,347.36237
2760,1274.5369
2761,246.76442
2762,133.9308
2763,844.0841
2764,91.81993
2765,844.0841
2766,636.09235
2767,844.0841
2768,1249.9178
2769,844.0841
2770,929.3042
2771,1011.2953
2772,1237.971
2773,1278.6077
2774,66.868866
2775,153.15332
2776,471.19965
2777,929.3042
2778,460.554
2779,33.515762
2780,636.09235
2781,28.40194
2782,248.94061
2783,36.798088
2784,871.25543
2785,71.36193
2786,82.907166
2787,686.5686
2788,1237.971
2789,112.36078
2790,669.24536
2791,407.66663
2792,630.55225
2793,378.07593
2794,871.25543
2795,69.96796
2796,636.09235
2797,858.9813
2798,871.25543
2799,167.12671
2800,844.0841
2801,112.36078
2802,1366.8594
2803,929.3042
2804,636.09235
2805,33.515762
2806,7.0070086
2807,164.36987
2808,33.515762
2809,1373.937
2810,1759.2279
2811,636.09235
2812,246.76442
2813,929.3042
2814,1011.2953
2815,72.855576
2816,112.36078
2817,79.73546
2818,360.11722
2819,576.69354
2820,1153.8961
2821,636.09235
2822,844.0841
2823,246.76442
2824,1047.1646
2825,72.25662
2826,246.76442
2827,844.0841
2828,636.09235
2829,844.0841
2830,1273.9169
2831,20.256697
2832,31.152542
2833,1047.1646
2834,409.84677
2835,636.09235
2836,636.09235
2837,91.81993
2838,844.0841
2839,416.12067
2840,1145.3125
2841,33.515762
2842,1882.9558
2843,44.670017
2844,871.25543
2845,1731.4402
2846,7.007005
2847,636.0924
2848,950.0706
2849,306.88385
2850,1516.5444
2851,953.6378
2852,91.81993
2853,1366.8594
2854,961.5851
2855,844.55664
2856,1359.8119
2857,1417.9329
2858,636.09235
2859,124.15187
2860,1209.0793
2861,790.6125
2862,364.6759
2863,129.29158
2864,820.44604
2865,793.0411
2866,48.76204
2867,7.007014
2868,96.466675
2869,636.09235
2870,27.531158
2871,246.76442
2872,480.41516
2873,360.7707
2874,963.7677
2875,1300.2847
2876,636.09235
2877,625.9419
2878,508.02417
2879,7.0070124
2880,30.845457
2881,844.0841
2882,948.3289
2883,929.3042
2884,844.55664
2885,96.466675
2886,636.09235
2887,377.90857
2888,4.959594
2889,45.658745
2890,33.515762
2891,55.818253
2892,1413.2571
2893,929.3042
2894,7.007009
2895,19.48743
2896,844.0841
2897,300.0386
2898,1011.2953
2899,636.09235
2900,790.6125
2901,328.27606
2902,844.55664
2903,455.56717
2904,528.2985
2905,43.632042
2906,947.023
2907,815.0692
2908,126.65292
2909,821.4791
2910,844.0841
2911,182.4716
2912,35.83979
2913,317.0877
2914,333.49683
2915,621.2085
2916,636.09235
2917,1011.2953
2918,844.0841
2919,1587.9893
2920,153.15332
2921,132.27446
2922,1027.7913
2923,636.09235
2924,279.10513
2925,844.0841
2926,47.627823
2927,948.3289
2928,64.554596
2929,246.76442
2930,1153.8961
2931,1274.5369
2932,844.0841
2933,96.466675
2934,630.55225
2935,50.03961
2936,58.94107
2937,844.0841
2938,19.649887
2939,905.03406
2940,871.25543
2941,33.515762
2942,991.5249
2943,508.02417
2944,1237.971
2945,178.55853
2946,848.0523
2947,33.515762
2948,7.0070086
2949,678.7081
2950,636.09235
2951,636.09235
2952,636.09235
2953,597.9484
2954,848.0523
2955,33.515762
2956,669.24536
2957,248.94054
2958,637.18054
2959,688.52094
2960,636.09235
2961,948.3289
2962,7.7783484
2963,993.4907
2964,871.9972
2965,31.152542
2966,871.25543
2967,871.25543
2968,929.3042
2969,361.18024
2970,78.72103
2971,312.583
2972,8.095106
2973,339.07642
2974,580.8211
2975,844.0841
2976,309.70416
2977,11.637772
2978,482.81958
2979,636.09235
2980,636.09235
2981,1217.9316
2982,15.6494665
2983,636.09235
2984,991.52496
2985,33.515762
2986,728.86707
2987,155.23138
2988,1011.2953
2989,158.26888
2990,871.25543
2991,929.3042
2992,42.060936
2993,606.2466
2994,262.52713
2995,377.90857
2996,1417.9329
2997,153.15332
2998,508.02414
2999,636.09235
3000,636.09235
3001,2157.04
3002,251.53448
3003,848.03705
3004,153.15332
3005,91.81993
3006,1153.8961
3007,306.88385
3008,185.63464
3009,1153.8961
3010,844.0841
3011,42.060936
3012,844.0841
3013,948.40295
3014,929.3042
3015,50.316956
3016,112.36078
3017,8.095106
3018,151.80095
3019,1153.8961
3020,246.76442
3021,929.3042
3022,815.0692
3023,844.55664
3024,5027.0654
3025,75.0517
3026,1011.2953
3027,636.09235
3028,66.868866
3029,1287.9902
3030,360.7707
3031,125.5633
3032,27.649622
3033,871.25543
3034,636.09235
3035,38.433792
3036,246.76442
3037,8.174242
3038,726.24457
3039,636.0924
3040,636.09235
3041,14.834779
3042,1226.4174
3043,636.09235
3044,813.1817
3045,30.845457
3046,251.53448
3047,636.09235
3048,120.88213
3049,185.63464
3050,128.36072
3051,33.515762
3052,409.84677
3053,1274.5369
3054,948.3289
3055,17.843206
3056,1178.4918
3057,871.25543
3058,636.09235
3059,169.98529
3060,636.09235
3061,844.0841
3062,185.63464
3063,246.76442
3064,636.09235
3065,929.3042
3066,309.70416
3067,543.5234
3068,178.55853
3069,185.63464
3070,844.0841
3071,929.30426
3072,112.36078
3073,636.09235
3074,636.09235
3075,33.515762
3076,245.61935
3077,636.09235
3078,844.0841
3079,743.1871
3080,7.0070086
3081,33.515762
3082,35.559986
3083,14.1787
3084,1274.5369
3085,550.2595
3086,65.89261
3087,36.79806
3088,636.09235
3089,508.02414
3090,91.81993
3091,848.0523
3092,636.09235
3093,8.095106
3094,508.02414
3095,929.3042
3096,406.75064
3097,612.568
3098,298.57037
3099,1569.106
3100,158.26888
3101,381.76932
3102,868.65186
3103,953.6378
3104,636.09235
3105,929.3042
3106,39.768974
3107,572.4097
3108,1011.2953
3109,332.97205
3110,36.702988
3111,636.09235
3112,36.79808
3113,35.477562
3114,510.0684
3115,33.51576
3116,1273.3259
3117,32.051735
3118,228.53833
3119,43.632042
3120,636.09235
3121,1011.2953
3122,251.53448
3123,636.09235
3124,33.515762
3125,1417.9329
3126,36.19571
3127,695.0038
3128,955.3728
3129,178.55853
3130,1767.7832
3131,871.25543
3132,508.02414
3133,40.271435
3134,7.0070124
3135,508.02417
3136,451.43243
3137,774.2803
3138,246.76442
3139,502.2644
3140,953.6378
3141,636.09235
3142,7.007014
3143,844.55664
3144,112.36078
3145,688.52094
3146,309.70416
3147,113.46867
3148,636.09235
3149,624.44556
3150,636.09235
3151,5027.0654
3152,871.25543
3153,1767.7832
3154,104.202156
3155,1274.5369
3156,636.09235
3157,636.09235
3158,144.86273
3159,37.212273
3160,23.395723
3161,637.92175
3162,496.94717
3163,185.63464
3164,390.2365
3165,92.45621
3166,185.63464
3167,613.922
3168,636.09235
3169,1300.2847
3170,360.11722
3171,30.802029
3172,22.418764
3173,1445.3296
3174,1206.2981
3175,871.25543
3176,48.476845
3177,775.3987
3178,167.12671
3179,844.0841
3180,636.09235
3181,327.4119
3182,508.02414
3183,1767.7832
3184,1011.2953
3185,953.6378
3186,587.0137
3187,636.09235
3188,550.7198
3189,1145.1875
3190,589.32495
3191,508.02414
3192,79.73546
3193,209.19513
3194,30.845457
3195,158.26888
3196,636.09235
3197,1011.2953
3198,1237.9711
3199,844.0841
3200,1153.8961
3201,75.0517
3202,816.94104
3203,60.787857
3204,185.63464
3205,91.81993
3206,33.515762
3207,508.02414
3208,32.44816
3209,669.24536
3210,113.46867
3211,282.45218
3212,35.83979
3213,80.81767
3214,42.90808
3215,104.006615
3216,112.36078
3217,198.16757
3218,246.76442
3219,815.0692
3220,535.49207
3221,1010.4179
3222,39.866867
3223,17.119072
3224,636.09235
3225,242.25894
3226,1274.5369
3227,953.6378
3228,669.24536
3229,185.63464
3230,636.0924
3231,18.792025
3232,1534.2822
3233,31.152542
3234,1131.1249
3235,580.82104
3236,636.09235
3237,1195.9438
3238,423.18558
3239,173.61174
3240,1287.9902
3241,948.3289
3242,762.3043
3243,636.09235
3244,6.133982
3245,33.484825
3246,1274.5369
3247,246.76442
3248,112.36078
3249,1153.8961
3250,1274.5369
3251,33.515762
3252,253.2504
3253,36.19571
3254,636.09235
3255,406.75064
3256,671.3605
3257,241.27432
3258,929.3042
3259,477.23438
3260,1882.6418
3261,636.09235
3262,637.1806
3263,17.11908
3264,381.76932
3265,112.36078
3266,248.94054
3267,669.24536
3268,280.48688
3269,192.02405
3270,524.415
3271,948.40295
3272,91.81993
3273,145.46805
3274,844.55664
3275,827.70166
3276,953.6378
3277,91.81993
3278,636.09235
3279,675.3761
3280,178.55853
3281,636.09235
3282,1669.8467
3283,91.81993
3284,508.02414
3285,844.0841
3286,1417.9329
3287,33.515762
3288,1011.2953
3289,636.09235
3290,802.90405
3291,15.270074
3292,131.12695
3293,175.03601
3294,8.60533
3295,185.63464
3296,1417.9329
3297,1731.4402
3298,33.515762
3299,496.79147
3300,1373.937
3301,91.81993
3302,7.007014
3303,355.65482
3304,1274.5369
3305,963.7677
3306,72.85556
3307,636.09235
3308,1417.9329
3309,172.25256
3310,929.3042
3311,170.4382
3312,50.786606
3313,30.802029
3314,185.63464
3315,636.09235
3316,636.09235
3317,848.0523
3318,18.858364
3319,1011.2953
3320,929.3042
3321,929.3042
3322,41.978775
3323,953.6378
3324,309.70416
3325,636.09235
3326,354.1094
3327,636.0924
3328,21.501225
3329,17.119072
3330,1153.8961
3331,39.768974
3332,707.4769
3333,636.09235
3334,636.09235
3335,1417.9329
3336,1417.9329
3337,929.3042
3338,1274.5369
3339,948.352
3340,112.36078
3341,54.060116
3342,27.649622
3343,409.84677
3344,246.76442
3345,409.84677
3346,844.0841
3347,112.36078
3348,80.81767
3349,91.81993
3350,636.09235
3351,185.63464
3352,246.76442
3353,1359.8119
3354,2410.7676
3355,34.475334
3356,65.89261
3357,621.2085
3358,1675.4155
3359,33.51577
3360,636.09235
3361,508.02414
3362,113.46867
3363,1153.8961
3364,1011.2953
3365,50.786606
3366,58.94107
3367,1625.4868
3368,1287.9902
3369,636.09235
3370,636.09235
3371,636.09235
3372,636.09235
3373,6.3818502
3374,669.24536
3375,298.57037
3376,33.515762
3377,91.81993
3378,360.11722
3379,91.81993
3380,636.09235
3381,357.59906
3382,1827.8923
3383,4.159333
3384,153.15332
3385,1258.1693
3386,844.0841
3387,1011.2953
3388,871.25543
3389,7.007009
3390,1315.983
3391,636.0924
3392,91.81993
3393,2998.5303
3394,885.05396
3395,355.65482
3396,1131.1249
3397,112.36078
3398,1482.6582
3399,409.84677
3400,33.515762
3401,636.09235
3402,1482.6582
3403,1131.2079
3404,309.70416
3405,787.9719
3406,636.09235
3407,91.81993
3408,844.0841
3409,8.095106
3410,33.515762
3411,6178.398
3412,1206.2981
3413,1131.1249
3414,636.09235
3415,159.20253
3416,17.119072
3417,90.05675
3418,636.09235
3419,66.868866
3420,33.515762
3421,309.70422
3422,243.93332
3423,848.05237
3424,1155.6213
3425,978.18335
3426,837.6505
3427,545.56647
3428,246.76442
3429,7223.615
3430,1010.0279
3431,802.9794
3432,1417.9329
3433,12.621605
3434,948.3289
3435,512.49493
3436,508.02414
3437,508.02414
3438,19.48743
3439,1287.9902
3440,1204.0616
3441,255.95786
3442,790.6125
3443,1011.2953
3444,462.03894
3445,58.94107
3446,488.45758
3447,778.34595
3448,153.15332
3449,636.09235
3450,1153.8961
3451,153.15332
3452,22.418764
3453,1274.5369
3454,453.89087
3455,33.688168
3456,112.36078
3457,148.80603
3458,362.04767
3459,636.09235
3460,355.6548
3461,209.51158
3462,929.3042
3463,1130.552
3464,953.6378
3465,991.52496
3466,775.3987
3467,306.88385
3468,871.25543
3469,636.09235
3470,636.09235
3471,80.880356
3472,787.9719
3473,844.0841
3474,61.6455
3475,33.515762
3476,871.25543
3477,1011.2953
3478,167.12671
3479,636.09235
3480,1191.824
3481,929.3042
3482,508.02414
3483,184.94296
3484,929.3042
3485,371.4802
3486,1226.4175
3487,33.51577
3488,915.2699
3489,589.32495
3490,27.649622
3491,508.02414
3492,1131.1249
3493,777.98737
3494,540.9164
3495,153.15332
3496,309.70416
3497,929.4313
3498,319.94324
3499,1417.9329
3500,815.0692
3501,30.845457
3502,112.36078
3503,636.09235
3504,50.786606
3505,1115.1168
3506,33.515762
3507,309.70416
3508,1767.7832
3509,1287.9902
3510,602.39667
3511,1080.3301
3512,613.922
3513,1417.9329
3514,112.36078
3515,96.466675
3516,74.7014
3517,636.09235
3518,508.02417
3519,929.30426
3520,1417.9329
3521,1767.7832
3522,848.0523
3523,892.54694
3524,871.25543
3525,636.09235
3526,815.0692
3527,953.6378
3528,328.63843
3529,112.36078
3530,871.25543
3531,508.02414
3532,153.15332
3533,508.02414
3534,1209.0793
3535,7.007009
3536,196.05801
3537,844.0841
3538,871.25543
3539,153.15332
3540,91.81993
3541,33.966736
3542,10.291985
3543,636.09235
3544,508.02414
3545,1274.5369
3546,636.09235
3547,636.09235
3548,774.2803
3549,1153.8961
